dataset,sample_index,USER_ID,seed,fold,split_role,y_true
dili_multiclass,375,6436173,46,2,train,0
dili_multiclass,376,6918837,46,2,train,0
dili_multiclass,377,9854012,46,2,train,0
dili_multiclass,378,9865528,46,2,train,0
dili_multiclass,380,10220503,46,2,train,0
dili_multiclass,381,11658860,46,2,train,0
dili_multiclass,382,11953884,46,2,train,0
dili_multiclass,383,11963622,46,2,train,0
dili_multiclass,384,16129703,46,2,train,0
dili_multiclass,385,16130199,46,2,train,0
dili_multiclass,386,16132446,46,2,train,0
dili_multiclass,387,16133850,46,2,train,0
dili_multiclass,388,16137828,46,2,train,0
dili_multiclass,389,23673837,46,2,train,0
dili_multiclass,390,25077179,46,2,train,0
dili_multiclass,392,54678501,46,2,train,0
dili_multiclass,393,135398740,46,2,train,0
dili_multiclass,394,135413536,46,2,train,0
dili_multiclass,395,220495,46,2,train,0
dili_multiclass,396,2782115,46,2,train,0
dili_multiclass,397,11561674,46,2,train,0
dili_multiclass,398,10034073,46,2,train,0
dili_multiclass,399,10071196,46,2,train,0
dili_multiclass,400,10077130,46,2,train,0
dili_multiclass,402,10413,46,2,train,0
dili_multiclass,403,11250647,46,2,train,0
dili_multiclass,404,11304743,46,2,train,0
dili_multiclass,405,115358,46,2,train,0
dili_multiclass,406,11753673,46,2,train,0
dili_multiclass,407,11978813,46,2,train,0
dili_multiclass,408,121892,46,2,train,0
dili_multiclass,409,124081876,46,2,train,0
dili_multiclass,411,131682,46,2,train,0
dili_multiclass,412,154234,46,2,train,0
dili_multiclass,413,1548994,46,2,train,0
dili_multiclass,414,15951529,46,2,train,0
dili_multiclass,415,16078,46,2,train,0
dili_multiclass,416,163183936,46,2,train,0
dili_multiclass,417,176077,46,2,train,0
dili_multiclass,418,1794427,46,2,train,0
dili_multiclass,419,23652731,46,2,train,0
dili_multiclass,420,23725625,46,2,train,0
dili_multiclass,421,24965990,46,2,train,0
dili_multiclass,422,25025298,46,2,train,0
dili_multiclass,423,36511,46,2,train,0
dili_multiclass,424,4021,46,2,train,0
dili_multiclass,426,45138674,46,2,train,0
dili_multiclass,427,4775,46,2,train,0
dili_multiclass,429,5280483,46,2,train,0
dili_multiclass,430,53465279,46,2,train,0
dili_multiclass,431,5460135,46,2,train,0
dili_multiclass,432,5462328,46,2,train,0
dili_multiclass,433,54732242,46,2,train,0
dili_multiclass,434,5484725,46,2,train,0
dili_multiclass,435,56842239,46,2,train,0
dili_multiclass,436,56843331,46,2,train,0
dili_multiclass,437,56959087,46,2,train,0
dili_multiclass,438,6018,46,2,train,0
dili_multiclass,439,6324616,46,2,train,0
dili_multiclass,441,65305,46,2,train,0
dili_multiclass,442,70693500,46,2,train,0
dili_multiclass,443,90472060,46,2,train,0
dili_multiclass,444,92786,46,2,train,0
dili_multiclass,445,936,46,2,train,0
dili_multiclass,446,9837243,46,2,train,0
dili_multiclass,447,9913767,46,2,train,0
dili_multiclass,448,401,46,2,train,0
dili_multiclass,449,2123,46,2,train,0
dili_multiclass,450,2578,46,2,train,0
dili_multiclass,451,2895,46,2,train,0
dili_multiclass,452,2972,46,2,train,0
dili_multiclass,453,3108,46,2,train,0
dili_multiclass,454,3157,46,2,train,0
dili_multiclass,455,3291,46,2,train,0
dili_multiclass,456,3759,46,2,train,0
dili_multiclass,457,3826,46,2,train,0
dili_multiclass,458,3957,46,2,train,0
dili_multiclass,459,4064,46,2,train,0
dili_multiclass,460,4211,46,2,train,0
dili_multiclass,461,4409,46,2,train,0
dili_multiclass,462,4893,46,2,train,0
dili_multiclass,463,4909,46,2,train,0
dili_multiclass,464,4923,46,2,train,0
dili_multiclass,465,4976,46,2,train,0
dili_multiclass,466,5479,46,2,train,0
dili_multiclass,467,5556,46,2,train,0
dili_multiclass,468,5572,46,2,train,0
dili_multiclass,470,5625,46,2,train,0
dili_multiclass,471,6476,46,2,train,0
dili_multiclass,472,9444,46,2,train,0
dili_multiclass,473,10133,46,2,train,0
dili_multiclass,475,30751,46,2,train,0
dili_multiclass,476,37542,46,2,train,0
dili_multiclass,477,47811,46,2,train,0
dili_multiclass,478,54892,46,2,train,0
dili_multiclass,479,60026,46,2,train,0
dili_multiclass,480,60879,46,2,train,0
dili_multiclass,481,60953,46,2,train,0
dili_multiclass,482,65999,46,2,train,0
dili_multiclass,483,71349,46,2,train,0
dili_multiclass,484,73303,46,2,train,0
dili_multiclass,485,91270,46,2,train,0
dili_multiclass,486,99428,46,2,train,0
dili_multiclass,487,104741,46,2,train,0
dili_multiclass,488,107807,46,2,train,0
dili_multiclass,489,107970,46,2,train,0
dili_multiclass,490,129228,46,2,train,0
dili_multiclass,491,132971,46,2,train,0
dili_multiclass,492,147912,46,2,train,0
dili_multiclass,493,148121,46,2,train,0
dili_multiclass,494,150310,46,2,train,0
dili_multiclass,495,150610,46,2,train,0
dili_multiclass,496,208902,46,2,train,0
dili_multiclass,497,451668,46,2,train,0
dili_multiclass,498,3010818,46,2,train,0
dili_multiclass,499,3011155,46,2,train,0
dili_multiclass,500,3081361,46,2,train,0
dili_multiclass,501,5312125,46,2,train,0
dili_multiclass,502,5360515,46,2,train,0
dili_multiclass,503,5462516,46,2,train,2
dili_multiclass,504,5486971,46,2,train,1
dili_multiclass,505,6442177,46,2,train,0
dili_multiclass,506,6445540,46,2,train,0
dili_multiclass,508,6918314,46,2,train,0
dili_multiclass,509,9854073,46,2,train,0
dili_multiclass,510,9869929,46,2,train,0
dili_multiclass,511,9915743,46,2,train,0
dili_multiclass,512,9926791,46,2,train,0
dili_multiclass,513,9966051,46,2,train,0
dili_multiclass,515,11354606,46,2,train,0
dili_multiclass,516,11450633,46,2,train,0
dili_multiclass,517,11707110,46,2,train,0
dili_multiclass,518,16004692,46,2,train,0
dili_multiclass,519,24826799,46,2,train,0
dili_multiclass,520,25084151,46,2,train,0
dili_multiclass,521,25102847,46,2,train,0
dili_multiclass,522,25154714,46,2,train,0
dili_multiclass,523,42611257,46,2,train,0
dili_multiclass,524,44462760,46,2,train,0
dili_multiclass,525,45375808,46,2,train,0
dili_multiclass,526,49800073,46,2,train,0
dili_multiclass,527,54671008,46,2,train,0
dili_multiclass,528,54680690,46,2,train,0
dili_multiclass,529,54686904,46,2,train,0
dili_multiclass,531,135398508,46,2,train,0
dili_multiclass,532,135400189,46,2,train,0
dili_multiclass,533,135403821,46,2,train,0
dili_multiclass,534,135409400,46,2,train,0
dili_multiclass,535,135410875,46,2,train,0
dili_multiclass,536,24872560,46,2,train,0
dili_multiclass,537,46220502,46,2,train,0
dili_multiclass,538,10275777,46,2,train,0
dili_multiclass,539,10280735,46,2,train,0
dili_multiclass,541,11234049,46,2,train,0
dili_multiclass,542,11511120,46,2,train,0
dili_multiclass,543,11671467,46,2,train,0
dili_multiclass,544,135423438,46,2,train,0
dili_multiclass,545,135565082,46,2,train,0
dili_multiclass,546,135565596,46,2,train,0
dili_multiclass,547,1727,46,2,train,0
dili_multiclass,548,237,46,2,train,0
dili_multiclass,549,24775005,46,2,train,0
dili_multiclass,550,24958200,46,2,train,0
dili_multiclass,551,25166913,46,2,train,0
dili_multiclass,552,46188928,46,2,train,0
dili_multiclass,553,487101,46,2,train,0
dili_multiclass,554,49803313,46,2,train,0
dili_multiclass,555,50905713,46,2,train,0
dili_multiclass,556,50922675,46,2,train,0
dili_multiclass,557,54681908,46,2,train,0
dili_multiclass,558,54697325,46,2,train,0
dili_multiclass,561,58460047,46,2,train,0
dili_multiclass,563,68165256,46,2,train,0
dili_multiclass,564,6918248,46,2,train,0
dili_multiclass,565,6918606,46,2,train,0
dili_multiclass,566,71496458,46,2,train,0
dili_multiclass,567,71657455,46,2,train,0
dili_multiclass,568,71731823,46,2,train,0
dili_multiclass,569,89683805,46,2,train,0
dili_multiclass,570,91669168,46,2,train,0
dili_multiclass,571,9829523,46,2,train,0
dili_multiclass,573,9931954,46,2,train,0
dili_multiclass,0,1775,46,2,test,2
dili_multiclass,8,2952,46,2,test,2
dili_multiclass,14,3562,46,2,test,2
dili_multiclass,24,5591,46,2,test,2
dili_multiclass,33,60823,46,2,test,2
dili_multiclass,34,64139,46,2,test,2
dili_multiclass,39,657298,46,2,test,2
dili_multiclass,60,54675776,46,2,test,2
dili_multiclass,71,2907,46,2,test,2
dili_multiclass,86,4917,46,2,test,2
dili_multiclass,88,5206,46,2,test,2
dili_multiclass,104,43815,46,2,test,2
dili_multiclass,106,53232,46,2,test,2
dili_multiclass,131,5362119,46,2,test,2
dili_multiclass,141,444,46,2,test,1
dili_multiclass,142,1978,46,2,test,1
dili_multiclass,170,4178,46,2,test,1
dili_multiclass,172,4493,46,2,test,1
dili_multiclass,186,8982,46,2,test,1
dili_multiclass,191,39186,46,2,test,1
dili_multiclass,213,441341,46,2,test,1
dili_multiclass,224,5493444,46,2,test,1
dili_multiclass,227,6437841,46,2,test,1
dili_multiclass,228,9853053,46,2,test,1
dili_multiclass,245,2170,46,2,test,0
dili_multiclass,249,2405,46,2,test,0
dili_multiclass,253,2707,46,2,test,0
dili_multiclass,262,3162,46,2,test,0
dili_multiclass,293,5311,46,2,test,0
dili_multiclass,301,6037,46,2,test,0
dili_multiclass,306,6832,46,2,test,0
dili_multiclass,308,7077,46,2,test,0
dili_multiclass,313,14985,46,2,test,0
dili_multiclass,325,39147,46,2,test,0
dili_multiclass,326,41684,46,2,test,0
dili_multiclass,328,57363,46,2,test,0
dili_multiclass,342,71360,46,2,test,0
dili_multiclass,351,159269,46,2,test,0
dili_multiclass,355,213046,46,2,test,0
dili_multiclass,364,969472,46,2,test,0
dili_multiclass,367,3052776,46,2,test,0
dili_multiclass,379,9924495,46,2,test,0
dili_multiclass,391,44151801,46,2,test,0
dili_multiclass,401,10311306,46,2,test,0
dili_multiclass,410,12684604,46,2,test,0
dili_multiclass,425,42613186,46,2,test,0
dili_multiclass,428,49846579,46,2,test,0
dili_multiclass,440,65015,46,2,test,0
dili_multiclass,469,5583,46,2,test,0
dili_multiclass,474,30323,46,2,test,0
dili_multiclass,507,6450551,46,2,test,0
dili_multiclass,514,10324367,46,2,test,0
dili_multiclass,530,90311989,46,2,test,0
dili_multiclass,540,11154555,46,2,test,0
dili_multiclass,559,54726192,46,2,test,0
dili_multiclass,560,58031952,46,2,test,0
dili_multiclass,562,644019,46,2,test,0
dili_multiclass,572,9883933,46,2,test,0
