dataset,sample_index,USER_ID,seed,fold,split_role,y_true
dili_multiclass,1,1935,46,3,train,2
dili_multiclass,1,1935,46,4,train,2
dili_multiclass,1,1935,46,5,train,2
dili_multiclass,1,1935,46,6,train,2
dili_multiclass,1,1935,46,7,train,2
dili_multiclass,1,1935,46,8,train,2
dili_multiclass,1,1935,46,9,train,2
dili_multiclass,1,1935,46,10,train,2
dili_multiclass,2,2157,42,1,train,2
dili_multiclass,2,2157,42,2,train,2
dili_multiclass,2,2157,42,3,test,2
dili_multiclass,2,2157,42,4,train,2
dili_multiclass,2,2157,42,5,train,2
dili_multiclass,2,2157,42,6,train,2
dili_multiclass,2,2157,42,7,train,2
dili_multiclass,2,2157,42,8,train,2
dili_multiclass,2,2157,42,9,train,2
dili_multiclass,2,2157,42,10,train,2
dili_multiclass,2,2157,43,1,train,2
dili_multiclass,2,2157,43,2,train,2
dili_multiclass,2,2157,43,3,train,2
dili_multiclass,2,2157,43,4,train,2
dili_multiclass,2,2157,43,5,test,2
dili_multiclass,2,2157,43,6,train,2
dili_multiclass,2,2157,43,7,train,2
dili_multiclass,2,2157,43,8,train,2
dili_multiclass,2,2157,43,9,train,2
dili_multiclass,2,2157,43,10,train,2
dili_multiclass,2,2157,44,1,train,2
dili_multiclass,2,2157,44,2,train,2
dili_multiclass,2,2157,44,3,train,2
dili_multiclass,2,2157,44,4,test,2
dili_multiclass,2,2157,44,5,train,2
dili_multiclass,2,2157,44,6,train,2
dili_multiclass,2,2157,44,7,train,2
dili_multiclass,2,2157,44,8,train,2
dili_multiclass,2,2157,44,9,train,2
dili_multiclass,2,2157,44,10,train,2
dili_multiclass,2,2157,45,1,train,2
dili_multiclass,2,2157,45,2,train,2
dili_multiclass,2,2157,45,3,train,2
dili_multiclass,2,2157,45,4,test,2
dili_multiclass,2,2157,45,5,train,2
dili_multiclass,2,2157,45,6,train,2
dili_multiclass,2,2157,45,7,train,2
dili_multiclass,2,2157,45,8,train,2
dili_multiclass,2,2157,45,9,train,2
dili_multiclass,2,2157,45,10,train,2
dili_multiclass,2,2157,46,1,train,2
dili_multiclass,2,2157,46,2,train,2
dili_multiclass,2,2157,46,3,train,2
dili_multiclass,2,2157,46,4,train,2
dili_multiclass,2,2157,46,5,train,2
dili_multiclass,2,2157,46,6,train,2
dili_multiclass,2,2157,46,7,test,2
dili_multiclass,2,2157,46,8,train,2
dili_multiclass,2,2157,46,9,train,2
dili_multiclass,2,2157,46,10,train,2
dili_multiclass,3,2165,42,1,train,2
dili_multiclass,3,2165,42,2,train,2
dili_multiclass,3,2165,42,3,train,2
dili_multiclass,3,2165,42,4,train,2
dili_multiclass,3,2165,42,5,train,2
dili_multiclass,3,2165,42,6,train,2
dili_multiclass,3,2165,42,7,train,2
dili_multiclass,3,2165,42,8,train,2
dili_multiclass,3,2165,42,9,test,2
dili_multiclass,3,2165,42,10,train,2
dili_multiclass,3,2165,43,1,train,2
dili_multiclass,3,2165,43,2,train,2
dili_multiclass,3,2165,43,3,train,2
dili_multiclass,3,2165,43,4,train,2
dili_multiclass,3,2165,43,5,train,2
dili_multiclass,3,2165,43,6,test,2
dili_multiclass,3,2165,43,7,train,2
dili_multiclass,3,2165,43,8,train,2
dili_multiclass,3,2165,43,9,train,2
dili_multiclass,3,2165,43,10,train,2
dili_multiclass,3,2165,44,1,train,2
dili_multiclass,3,2165,44,2,train,2
dili_multiclass,3,2165,44,3,train,2
dili_multiclass,3,2165,44,4,train,2
dili_multiclass,3,2165,44,5,test,2
dili_multiclass,3,2165,44,6,train,2
dili_multiclass,3,2165,44,7,train,2
dili_multiclass,3,2165,44,8,train,2
dili_multiclass,3,2165,44,9,train,2
dili_multiclass,3,2165,44,10,train,2
dili_multiclass,3,2165,45,1,train,2
dili_multiclass,3,2165,45,2,test,2
dili_multiclass,3,2165,45,3,train,2
dili_multiclass,3,2165,45,4,train,2
dili_multiclass,3,2165,45,5,train,2
dili_multiclass,3,2165,45,6,train,2
dili_multiclass,3,2165,45,7,train,2
dili_multiclass,3,2165,45,8,train,2
dili_multiclass,3,2165,45,9,train,2
dili_multiclass,3,2165,45,10,train,2
dili_multiclass,3,2165,46,1,train,2
dili_multiclass,3,2165,46,2,train,2
dili_multiclass,3,2165,46,3,train,2
dili_multiclass,3,2165,46,4,train,2
dili_multiclass,3,2165,46,5,train,2
dili_multiclass,3,2165,46,6,train,2
dili_multiclass,3,2165,46,7,train,2
dili_multiclass,3,2165,46,8,train,2
dili_multiclass,3,2165,46,9,test,2
dili_multiclass,3,2165,46,10,train,2
dili_multiclass,4,2265,42,1,train,2
dili_multiclass,4,2265,42,2,train,2
dili_multiclass,4,2265,42,3,train,2
dili_multiclass,4,2265,42,4,test,2
dili_multiclass,4,2265,42,5,train,2
dili_multiclass,4,2265,42,6,train,2
dili_multiclass,4,2265,42,7,train,2
dili_multiclass,4,2265,42,8,train,2
dili_multiclass,4,2265,42,9,train,2
dili_multiclass,4,2265,42,10,train,2
dili_multiclass,4,2265,43,1,train,2
dili_multiclass,4,2265,43,2,train,2
dili_multiclass,4,2265,43,3,train,2
dili_multiclass,4,2265,43,4,train,2
dili_multiclass,4,2265,43,5,train,2
dili_multiclass,4,2265,43,6,train,2
dili_multiclass,4,2265,43,7,train,2
dili_multiclass,4,2265,43,8,test,2
dili_multiclass,4,2265,43,9,train,2
dili_multiclass,4,2265,43,10,train,2
dili_multiclass,4,2265,44,1,train,2
dili_multiclass,4,2265,44,2,train,2
dili_multiclass,4,2265,44,3,train,2
dili_multiclass,4,2265,44,4,train,2
dili_multiclass,4,2265,44,5,test,2
dili_multiclass,4,2265,44,6,train,2
dili_multiclass,4,2265,44,7,train,2
dili_multiclass,4,2265,44,8,train,2
dili_multiclass,4,2265,44,9,train,2
dili_multiclass,4,2265,44,10,train,2
dili_multiclass,4,2265,45,1,train,2
dili_multiclass,4,2265,45,2,train,2
dili_multiclass,4,2265,45,3,train,2
dili_multiclass,4,2265,45,4,train,2
dili_multiclass,4,2265,45,5,train,2
dili_multiclass,4,2265,45,6,test,2
dili_multiclass,4,2265,45,7,train,2
dili_multiclass,4,2265,45,8,train,2
dili_multiclass,4,2265,45,9,train,2
dili_multiclass,4,2265,45,10,train,2
dili_multiclass,4,2265,46,1,train,2
dili_multiclass,4,2265,46,2,train,2
dili_multiclass,4,2265,46,3,test,2
dili_multiclass,4,2265,46,4,train,2
dili_multiclass,4,2265,46,5,train,2
dili_multiclass,4,2265,46,6,train,2
dili_multiclass,4,2265,46,7,train,2
dili_multiclass,4,2265,46,8,train,2
dili_multiclass,4,2265,46,9,train,2
dili_multiclass,4,2265,46,10,train,2
dili_multiclass,5,2478,42,1,test,2
dili_multiclass,5,2478,42,2,train,2
dili_multiclass,5,2478,42,3,train,2
dili_multiclass,5,2478,42,4,train,2
dili_multiclass,5,2478,42,5,train,2
dili_multiclass,5,2478,42,6,train,2
dili_multiclass,5,2478,42,7,train,2
dili_multiclass,5,2478,42,8,train,2
dili_multiclass,5,2478,42,9,train,2
dili_multiclass,5,2478,42,10,train,2
dili_multiclass,5,2478,43,1,test,2
dili_multiclass,5,2478,43,2,train,2
dili_multiclass,5,2478,43,3,train,2
dili_multiclass,5,2478,43,4,train,2
dili_multiclass,5,2478,43,5,train,2
dili_multiclass,5,2478,43,6,train,2
dili_multiclass,5,2478,43,7,train,2
dili_multiclass,5,2478,43,8,train,2
dili_multiclass,5,2478,43,9,train,2
dili_multiclass,5,2478,43,10,train,2
dili_multiclass,5,2478,44,1,test,2
dili_multiclass,5,2478,44,2,train,2
dili_multiclass,5,2478,44,3,train,2
dili_multiclass,5,2478,44,4,train,2
dili_multiclass,5,2478,44,5,train,2
dili_multiclass,5,2478,44,6,train,2
dili_multiclass,5,2478,44,7,train,2
dili_multiclass,5,2478,44,8,train,2
dili_multiclass,5,2478,44,9,train,2
dili_multiclass,5,2478,44,10,train,2
dili_multiclass,5,2478,45,1,train,2
dili_multiclass,5,2478,45,2,test,2
dili_multiclass,5,2478,45,3,train,2
dili_multiclass,5,2478,45,4,train,2
dili_multiclass,5,2478,45,5,train,2
dili_multiclass,5,2478,45,6,train,2
dili_multiclass,5,2478,45,7,train,2
dili_multiclass,5,2478,45,8,train,2
dili_multiclass,5,2478,45,9,train,2
dili_multiclass,5,2478,45,10,train,2
dili_multiclass,5,2478,46,1,train,2
dili_multiclass,5,2478,46,2,train,2
dili_multiclass,5,2478,46,3,train,2
dili_multiclass,5,2478,46,4,train,2
dili_multiclass,5,2478,46,5,train,2
dili_multiclass,5,2478,46,6,train,2
dili_multiclass,5,2478,46,7,train,2
dili_multiclass,5,2478,46,8,test,2
dili_multiclass,5,2478,46,9,train,2
dili_multiclass,5,2478,46,10,train,2
dili_multiclass,6,2554,42,1,train,2
dili_multiclass,6,2554,42,2,train,2
dili_multiclass,6,2554,42,3,train,2
dili_multiclass,6,2554,42,4,train,2
dili_multiclass,6,2554,42,5,train,2
dili_multiclass,6,2554,42,6,test,2
dili_multiclass,6,2554,42,7,train,2
dili_multiclass,6,2554,42,8,train,2
dili_multiclass,6,2554,42,9,train,2
dili_multiclass,6,2554,42,10,train,2
dili_multiclass,6,2554,43,1,train,2
dili_multiclass,6,2554,43,2,train,2
dili_multiclass,6,2554,43,3,train,2
dili_multiclass,6,2554,43,4,test,2
dili_multiclass,6,2554,43,5,train,2
dili_multiclass,6,2554,43,6,train,2
dili_multiclass,6,2554,43,7,train,2
dili_multiclass,6,2554,43,8,train,2
dili_multiclass,6,2554,43,9,train,2
dili_multiclass,6,2554,43,10,train,2
dili_multiclass,6,2554,44,1,train,2
dili_multiclass,6,2554,44,2,train,2
dili_multiclass,6,2554,44,3,test,2
dili_multiclass,6,2554,44,4,train,2
dili_multiclass,6,2554,44,5,train,2
dili_multiclass,6,2554,44,6,train,2
dili_multiclass,6,2554,44,7,train,2
dili_multiclass,6,2554,44,8,train,2
dili_multiclass,6,2554,44,9,train,2
dili_multiclass,6,2554,44,10,train,2
dili_multiclass,6,2554,45,1,train,2
dili_multiclass,6,2554,45,2,train,2
dili_multiclass,6,2554,45,3,train,2
dili_multiclass,6,2554,45,4,train,2
dili_multiclass,6,2554,45,5,train,2
dili_multiclass,6,2554,45,6,train,2
dili_multiclass,6,2554,45,7,train,2
dili_multiclass,6,2554,45,8,test,2
dili_multiclass,6,2554,45,9,train,2
dili_multiclass,6,2554,45,10,train,2
dili_multiclass,6,2554,46,1,train,2
dili_multiclass,6,2554,46,2,train,2
dili_multiclass,6,2554,46,3,train,2
dili_multiclass,6,2554,46,4,train,2
dili_multiclass,6,2554,46,5,train,2
dili_multiclass,6,2554,46,6,train,2
dili_multiclass,6,2554,46,7,test,2
dili_multiclass,6,2554,46,8,train,2
dili_multiclass,6,2554,46,9,train,2
dili_multiclass,6,2554,46,10,train,2
dili_multiclass,7,2726,42,1,train,2
dili_multiclass,7,2726,42,2,train,2
dili_multiclass,7,2726,42,3,train,2
dili_multiclass,7,2726,42,4,train,2
dili_multiclass,7,2726,42,5,test,2
dili_multiclass,7,2726,42,6,train,2
dili_multiclass,7,2726,42,7,train,2
dili_multiclass,7,2726,42,8,train,2
dili_multiclass,7,2726,42,9,train,2
dili_multiclass,7,2726,42,10,train,2
dili_multiclass,7,2726,43,1,train,2
dili_multiclass,7,2726,43,2,train,2
dili_multiclass,7,2726,43,3,train,2
dili_multiclass,7,2726,43,4,train,2
dili_multiclass,7,2726,43,5,train,2
dili_multiclass,7,2726,43,6,train,2
dili_multiclass,7,2726,43,7,train,2
dili_multiclass,7,2726,43,8,train,2
dili_multiclass,7,2726,43,9,train,2
dili_multiclass,7,2726,43,10,test,2
dili_multiclass,7,2726,44,1,train,2
dili_multiclass,7,2726,44,2,train,2
dili_multiclass,7,2726,44,3,train,2
dili_multiclass,7,2726,44,4,train,2
dili_multiclass,7,2726,44,5,train,2
dili_multiclass,7,2726,44,6,train,2
dili_multiclass,7,2726,44,7,test,2
dili_multiclass,7,2726,44,8,train,2
dili_multiclass,7,2726,44,9,train,2
dili_multiclass,7,2726,44,10,train,2
dili_multiclass,7,2726,45,1,test,2
dili_multiclass,7,2726,45,2,train,2
dili_multiclass,7,2726,45,3,train,2
dili_multiclass,7,2726,45,4,train,2
dili_multiclass,7,2726,45,5,train,2
dili_multiclass,7,2726,45,6,train,2
dili_multiclass,7,2726,45,7,train,2
dili_multiclass,7,2726,45,8,train,2
dili_multiclass,7,2726,45,9,train,2
dili_multiclass,7,2726,45,10,train,2
dili_multiclass,7,2726,46,1,test,2
dili_multiclass,7,2726,46,2,train,2
dili_multiclass,7,2726,46,3,train,2
dili_multiclass,7,2726,46,4,train,2
dili_multiclass,7,2726,46,5,train,2
dili_multiclass,7,2726,46,6,train,2
dili_multiclass,7,2726,46,7,train,2
dili_multiclass,7,2726,46,8,train,2
dili_multiclass,7,2726,46,9,train,2
dili_multiclass,7,2726,46,10,train,2
dili_multiclass,8,2952,42,1,train,2
dili_multiclass,8,2952,42,2,train,2
dili_multiclass,8,2952,42,3,train,2
dili_multiclass,8,2952,42,4,train,2
dili_multiclass,8,2952,42,5,train,2
dili_multiclass,8,2952,42,6,train,2
dili_multiclass,8,2952,42,7,train,2
dili_multiclass,8,2952,42,8,test,2
dili_multiclass,8,2952,42,9,train,2
dili_multiclass,8,2952,42,10,train,2
dili_multiclass,8,2952,43,1,train,2
dili_multiclass,8,2952,43,2,train,2
dili_multiclass,8,2952,43,3,train,2
dili_multiclass,8,2952,43,4,train,2
dili_multiclass,8,2952,43,5,train,2
dili_multiclass,8,2952,43,6,test,2
dili_multiclass,8,2952,43,7,train,2
dili_multiclass,8,2952,43,8,train,2
dili_multiclass,8,2952,43,9,train,2
dili_multiclass,8,2952,43,10,train,2
dili_multiclass,8,2952,44,1,train,2
dili_multiclass,8,2952,44,2,train,2
dili_multiclass,8,2952,44,3,train,2
dili_multiclass,8,2952,44,4,test,2
dili_multiclass,8,2952,44,5,train,2
dili_multiclass,8,2952,44,6,train,2
dili_multiclass,8,2952,44,7,train,2
dili_multiclass,8,2952,44,8,train,2
dili_multiclass,8,2952,44,9,train,2
dili_multiclass,8,2952,44,10,train,2
dili_multiclass,8,2952,45,1,train,2
dili_multiclass,8,2952,45,2,train,2
dili_multiclass,8,2952,45,3,test,2
dili_multiclass,8,2952,45,4,train,2
dili_multiclass,8,2952,45,5,train,2
dili_multiclass,8,2952,45,6,train,2
dili_multiclass,8,2952,45,7,train,2
dili_multiclass,8,2952,45,8,train,2
dili_multiclass,8,2952,45,9,train,2
dili_multiclass,8,2952,45,10,train,2
dili_multiclass,8,2952,46,1,train,2
dili_multiclass,8,2952,46,2,test,2
dili_multiclass,8,2952,46,3,train,2
dili_multiclass,8,2952,46,4,train,2
dili_multiclass,8,2952,46,5,train,2
dili_multiclass,8,2952,46,6,train,2
dili_multiclass,8,2952,46,7,train,2
dili_multiclass,8,2952,46,8,train,2
dili_multiclass,8,2952,46,9,train,2
dili_multiclass,8,2952,46,10,train,2
dili_multiclass,9,2955,42,1,train,2
dili_multiclass,9,2955,42,2,train,2
dili_multiclass,9,2955,42,3,train,2
dili_multiclass,9,2955,42,4,train,2
dili_multiclass,9,2955,42,5,train,2
dili_multiclass,9,2955,42,6,train,2
dili_multiclass,9,2955,42,7,train,2
dili_multiclass,9,2955,42,8,test,2
dili_multiclass,9,2955,42,9,train,2
dili_multiclass,9,2955,42,10,train,2
dili_multiclass,9,2955,43,1,train,2
dili_multiclass,9,2955,43,2,train,2
dili_multiclass,9,2955,43,3,train,2
dili_multiclass,9,2955,43,4,test,2
dili_multiclass,9,2955,43,5,train,2
dili_multiclass,9,2955,43,6,train,2
dili_multiclass,9,2955,43,7,train,2
dili_multiclass,9,2955,43,8,train,2
dili_multiclass,9,2955,43,9,train,2
dili_multiclass,9,2955,43,10,train,2
dili_multiclass,9,2955,44,1,train,2
dili_multiclass,9,2955,44,2,train,2
dili_multiclass,9,2955,44,3,test,2
dili_multiclass,9,2955,44,4,train,2
dili_multiclass,9,2955,44,5,train,2
dili_multiclass,9,2955,44,6,train,2
dili_multiclass,9,2955,44,7,train,2
dili_multiclass,9,2955,44,8,train,2
dili_multiclass,9,2955,44,9,train,2
dili_multiclass,9,2955,44,10,train,2
dili_multiclass,9,2955,45,1,train,2
dili_multiclass,9,2955,45,2,train,2
dili_multiclass,9,2955,45,3,train,2
dili_multiclass,9,2955,45,4,train,2
dili_multiclass,9,2955,45,5,train,2
dili_multiclass,9,2955,45,6,train,2
dili_multiclass,9,2955,45,7,train,2
dili_multiclass,9,2955,45,8,train,2
dili_multiclass,9,2955,45,9,train,2
dili_multiclass,9,2955,45,10,test,2
dili_multiclass,9,2955,46,1,train,2
dili_multiclass,9,2955,46,2,train,2
dili_multiclass,9,2955,46,3,train,2
dili_multiclass,9,2955,46,4,train,2
dili_multiclass,9,2955,46,5,train,2
dili_multiclass,9,2955,46,6,train,2
dili_multiclass,9,2955,46,7,test,2
dili_multiclass,9,2955,46,8,train,2
dili_multiclass,9,2955,46,9,train,2
dili_multiclass,9,2955,46,10,train,2
dili_multiclass,10,3033,42,1,train,2
dili_multiclass,10,3033,42,2,train,2
dili_multiclass,10,3033,42,3,train,2
dili_multiclass,10,3033,42,4,train,2
dili_multiclass,10,3033,42,5,train,2
dili_multiclass,10,3033,42,6,train,2
dili_multiclass,10,3033,42,7,train,2
dili_multiclass,10,3033,42,8,train,2
dili_multiclass,10,3033,42,9,test,2
dili_multiclass,10,3033,42,10,train,2
dili_multiclass,10,3033,43,1,train,2
dili_multiclass,10,3033,43,2,train,2
dili_multiclass,10,3033,43,3,train,2
dili_multiclass,10,3033,43,4,train,2
dili_multiclass,10,3033,43,5,train,2
dili_multiclass,10,3033,43,6,train,2
dili_multiclass,10,3033,43,7,train,2
dili_multiclass,10,3033,43,8,test,2
dili_multiclass,10,3033,43,9,train,2
dili_multiclass,10,3033,43,10,train,2
dili_multiclass,10,3033,44,1,train,2
dili_multiclass,10,3033,44,2,train,2
dili_multiclass,10,3033,44,3,train,2
dili_multiclass,10,3033,44,4,train,2
dili_multiclass,10,3033,44,5,train,2
dili_multiclass,10,3033,44,6,test,2
dili_multiclass,10,3033,44,7,train,2
dili_multiclass,10,3033,44,8,train,2
dili_multiclass,10,3033,44,9,train,2
dili_multiclass,10,3033,44,10,train,2
dili_multiclass,10,3033,45,1,train,2
dili_multiclass,10,3033,45,2,train,2
dili_multiclass,10,3033,45,3,train,2
dili_multiclass,10,3033,45,4,train,2
dili_multiclass,10,3033,45,5,train,2
dili_multiclass,10,3033,45,6,train,2
dili_multiclass,10,3033,45,7,train,2
dili_multiclass,10,3033,45,8,train,2
dili_multiclass,10,3033,45,9,test,2
dili_multiclass,10,3033,45,10,train,2
dili_multiclass,10,3033,46,1,train,2
dili_multiclass,10,3033,46,2,train,2
dili_multiclass,10,3033,46,3,train,2
dili_multiclass,10,3033,46,4,train,2
dili_multiclass,10,3033,46,5,train,2
dili_multiclass,10,3033,46,6,train,2
dili_multiclass,10,3033,46,7,test,2
dili_multiclass,10,3033,46,8,train,2
dili_multiclass,10,3033,46,9,train,2
dili_multiclass,10,3033,46,10,train,2
dili_multiclass,11,3117,42,1,train,2
dili_multiclass,11,3117,42,2,train,2
dili_multiclass,11,3117,42,3,train,2
dili_multiclass,11,3117,42,4,train,2
dili_multiclass,11,3117,42,5,test,2
dili_multiclass,11,3117,42,6,train,2
dili_multiclass,11,3117,42,7,train,2
dili_multiclass,11,3117,42,8,train,2
dili_multiclass,11,3117,42,9,train,2
dili_multiclass,11,3117,42,10,train,2
dili_multiclass,11,3117,43,1,train,2
dili_multiclass,11,3117,43,2,train,2
dili_multiclass,11,3117,43,3,train,2
dili_multiclass,11,3117,43,4,train,2
dili_multiclass,11,3117,43,5,train,2
dili_multiclass,11,3117,43,6,test,2
dili_multiclass,11,3117,43,7,train,2
dili_multiclass,11,3117,43,8,train,2
dili_multiclass,11,3117,43,9,train,2
dili_multiclass,11,3117,43,10,train,2
dili_multiclass,11,3117,44,1,train,2
dili_multiclass,11,3117,44,2,train,2
dili_multiclass,11,3117,44,3,train,2
dili_multiclass,11,3117,44,4,train,2
dili_multiclass,11,3117,44,5,train,2
dili_multiclass,11,3117,44,6,train,2
dili_multiclass,11,3117,44,7,train,2
dili_multiclass,11,3117,44,8,train,2
dili_multiclass,11,3117,44,9,train,2
dili_multiclass,11,3117,44,10,test,2
dili_multiclass,11,3117,45,1,train,2
dili_multiclass,11,3117,45,2,train,2
dili_multiclass,11,3117,45,3,test,2
dili_multiclass,11,3117,45,4,train,2
dili_multiclass,11,3117,45,5,train,2
dili_multiclass,11,3117,45,6,train,2
dili_multiclass,11,3117,45,7,train,2
dili_multiclass,11,3117,45,8,train,2
dili_multiclass,11,3117,45,9,train,2
dili_multiclass,11,3117,45,10,train,2
dili_multiclass,11,3117,46,1,train,2
dili_multiclass,11,3117,46,2,train,2
dili_multiclass,11,3117,46,3,test,2
dili_multiclass,11,3117,46,4,train,2
dili_multiclass,11,3117,46,5,train,2
dili_multiclass,11,3117,46,6,train,2
dili_multiclass,11,3117,46,7,train,2
dili_multiclass,11,3117,46,8,train,2
dili_multiclass,11,3117,46,9,train,2
dili_multiclass,11,3117,46,10,train,2
dili_multiclass,12,3385,42,1,train,2
dili_multiclass,12,3385,42,2,train,2
dili_multiclass,12,3385,42,3,train,2
dili_multiclass,12,3385,42,4,train,2
dili_multiclass,12,3385,42,5,test,2
dili_multiclass,12,3385,42,6,train,2
dili_multiclass,12,3385,42,7,train,2
dili_multiclass,12,3385,42,8,train,2
dili_multiclass,12,3385,42,9,train,2
dili_multiclass,12,3385,42,10,train,2
dili_multiclass,12,3385,43,1,train,2
dili_multiclass,12,3385,43,2,train,2
dili_multiclass,12,3385,43,3,train,2
dili_multiclass,12,3385,43,4,train,2
dili_multiclass,12,3385,43,5,train,2
dili_multiclass,12,3385,43,6,train,2
dili_multiclass,12,3385,43,7,train,2
dili_multiclass,12,3385,43,8,train,2
dili_multiclass,12,3385,43,9,test,2
dili_multiclass,12,3385,43,10,train,2
dili_multiclass,12,3385,44,1,train,2
dili_multiclass,12,3385,44,2,train,2
dili_multiclass,12,3385,44,3,train,2
dili_multiclass,12,3385,44,4,train,2
dili_multiclass,12,3385,44,5,train,2
dili_multiclass,12,3385,44,6,train,2
dili_multiclass,12,3385,44,7,test,2
dili_multiclass,12,3385,44,8,train,2
dili_multiclass,12,3385,44,9,train,2
dili_multiclass,12,3385,44,10,train,2
dili_multiclass,12,3385,45,1,train,2
dili_multiclass,12,3385,45,2,train,2
dili_multiclass,12,3385,45,3,train,2
dili_multiclass,12,3385,45,4,train,2
dili_multiclass,12,3385,45,5,train,2
dili_multiclass,12,3385,45,6,test,2
dili_multiclass,12,3385,45,7,train,2
dili_multiclass,12,3385,45,8,train,2
dili_multiclass,12,3385,45,9,train,2
dili_multiclass,12,3385,45,10,train,2
dili_multiclass,12,3385,46,1,train,2
dili_multiclass,12,3385,46,2,train,2
dili_multiclass,12,3385,46,3,train,2
dili_multiclass,12,3385,46,4,train,2
dili_multiclass,12,3385,46,5,train,2
dili_multiclass,12,3385,46,6,train,2
dili_multiclass,12,3385,46,7,train,2
dili_multiclass,12,3385,46,8,train,2
dili_multiclass,12,3385,46,9,test,2
dili_multiclass,12,3385,46,10,train,2
dili_multiclass,13,3397,42,1,train,2
dili_multiclass,13,3397,42,2,test,2
dili_multiclass,13,3397,42,3,train,2
dili_multiclass,13,3397,42,4,train,2
dili_multiclass,13,3397,42,5,train,2
dili_multiclass,13,3397,42,6,train,2
dili_multiclass,13,3397,42,7,train,2
dili_multiclass,13,3397,42,8,train,2
dili_multiclass,13,3397,42,9,train,2
dili_multiclass,13,3397,42,10,train,2
dili_multiclass,13,3397,43,1,train,2
dili_multiclass,13,3397,43,2,train,2
dili_multiclass,13,3397,43,3,train,2
